Date,ManU_stock,Lindsell_stock,Position,Points,Cumulative_points,Unexpected_points,Interest
2016-08-15,16.56999969482422,783.5,1.0,3.0,3.0,1.0808509450291743,38.0
2016-08-16,16.440000534057617,785.0,1.0,3.0,3.0,1.0808509450291743,38.0
2016-08-17,16.260000228881836,785.0,1.0,3.0,3.0,1.0808509450291743,38.0
2016-08-18,16.579999923706055,805.0,1.0,3.0,3.0,1.0808509450291743,38.0
2016-08-19,16.350000381469727,819.0,1.0,3.0,6.0,0.8526842051238703,38.0
2016-08-22,16.31999969482422,885.0,1.0,3.0,6.0,0.8526842051238703,38.0
2016-08-23,16.399999618530273,855.0,1.0,3.0,6.0,0.8526842051238703,38.0
2016-08-24,16.790000915527344,875.0,1.0,3.0,6.0,0.8526842051238703,38.0
2016-08-25,16.809999465942383,865.0,1.0,3.0,6.0,0.8526842051238703,38.0
2016-08-26,16.6200008392334,845.0,1.0,3.0,6.0,0.8526842051238703,38.0
2016-08-29,16.559999465942383,845.0,2.0,3.0,9.0,0.7539154443204676,38.0
2016-08-30,16.59000015258789,821.0,2.0,3.0,9.0,0.7539154443204676,38.0
2016-08-31,16.639999389648438,795.0,2.0,3.0,9.0,0.7539154443204676,38.0
2016-09-01,17.040000915527344,804.0,2.0,3.0,9.0,0.7539154443204676,38.0
2016-09-02,17.110000610351562,792.8300170898438,2.0,3.0,9.0,0.7539154443204676,38.0
2016-09-06,17.190000534057617,740.0,2.0,3.0,9.0,0.7539154443204676,38.0
2016-09-07,17.309999465942383,708.5050048828125,2.0,3.0,9.0,0.7539154443204676,38.0
2016-09-08,17.31999969482422,772.5,2.0,3.0,9.0,0.7539154443204676,38.0
2016-09-09,17.260000228881836,770.0,2.0,3.0,9.0,0.7539154443204676,38.0
2016-09-12,17.200000762939453,752.72998046875,3.0,0.0,9.0,-1.5305612191746163,31.0
2016-09-13,17.200000762939453,792.5,3.0,0.0,9.0,-1.5305612191746163,31.0
2016-09-14,17.139999389648438,835.0,3.0,0.0,9.0,-1.5305612191746163,31.0
2016-09-15,17.200000762939453,851.0050048828125,3.0,0.0,9.0,-1.5305612191746163,31.0
2016-09-16,17.309999465942383,925.0,3.0,0.0,9.0,-1.5305612191746163,31.0
2016-09-19,17.209999084472656,850.0,7.0,0.0,9.0,-2.089159199135166,31.0
2016-09-20,16.860000610351562,857.5,7.0,0.0,9.0,-2.089159199135166,31.0
2016-09-21,16.979999542236328,862.5,7.0,0.0,9.0,-2.089159199135166,31.0
2016-09-22,17.18000030517578,887.5,7.0,0.0,9.0,-2.089159199135166,31.0
2016-09-23,17.219999313354492,885.0,7.0,0.0,9.0,-2.089159199135166,31.0
2016-09-26,16.790000915527344,847.5050048828125,6.0,3.0,12.0,1.0103550865448048,31.0
2016-09-27,17.25,885.0,6.0,3.0,12.0,1.0103550865448048,31.0
2016-09-28,17.309999465942383,890.0,6.0,3.0,12.0,1.0103550865448048,31.0
2016-09-29,16.989999771118164,872.5,6.0,3.0,12.0,1.0103550865448048,31.0
2016-09-30,16.8799991607666,828.0800170898438,6.0,3.0,12.0,1.0103550865448048,31.0
2016-10-03,17.040000915527344,826.6699829101562,6.0,1.0,13.0,-1.416324070685981,28.0
2016-10-04,17.010000228881836,880.0650024414062,6.0,1.0,13.0,-1.416324070685981,28.0
2016-10-05,16.899999618530273,860.0,6.0,1.0,13.0,-1.416324070685981,28.0
2016-10-06,16.799999237060547,831.0,6.0,1.0,13.0,-1.416324070685981,28.0
2016-10-07,16.489999771118164,840.0,6.0,1.0,13.0,-1.416324070685981,28.0
2016-10-10,16.3700008392334,845.0,6.0,1.0,13.0,-1.416324070685981,28.0
2016-10-11,16.0,825.0,6.0,1.0,13.0,-1.416324070685981,28.0
2016-10-12,15.789999961853027,845.0,6.0,1.0,13.0,-1.416324070685981,28.0
2016-10-13,15.529999732971191,826.0,6.0,1.0,13.0,-1.416324070685981,28.0
2016-10-14,15.859999656677246,820.0,6.0,1.0,13.0,-1.416324070685981,28.0
2016-10-17,15.850000381469728,790.0,7.0,1.0,14.0,-0.1238386041439476,28.0
2016-10-18,15.850000381469728,805.0,7.0,1.0,14.0,-0.1238386041439476,28.0
2016-10-19,16.0,795.0,7.0,1.0,14.0,-0.1238386041439476,28.0
2016-10-20,15.899999618530272,785.0,7.0,1.0,14.0,-0.1238386041439476,28.0
2016-10-21,15.899999618530272,800.0,7.0,1.0,14.0,-0.1238386041439476,28.0
2016-10-24,15.800000190734863,795.0,7.0,0.0,14.0,-1.06559349443892,28.0
2016-10-25,15.5,781.6799926757812,7.0,0.0,14.0,-1.06559349443892,28.0
2016-10-26,15.449999809265137,777.5,7.0,0.0,14.0,-1.06559349443892,28.0
2016-10-27,15.350000381469728,780.0,7.0,0.0,14.0,-1.06559349443892,28.0
2016-10-28,15.25,767.5,7.0,0.0,14.0,-1.06559349443892,28.0
2016-10-31,15.300000190734863,772.5,8.0,1.0,15.0,-1.487267422516827,28.0
2016-11-01,15.350000381469728,782.5,8.0,1.0,15.0,-1.487267422516827,28.0
2016-11-02,15.050000190734863,775.0,8.0,1.0,15.0,-1.487267422516827,28.0
2016-11-03,15.25,767.5,8.0,1.0,15.0,-1.487267422516827,28.0
2016-11-04,14.949999809265137,757.5,8.0,1.0,15.0,-1.487267422516827,28.0
2016-11-07,15.100000381469728,780.0,6.0,3.0,18.0,1.017128613898662,27.0
2016-11-08,15.100000381469728,785.0,6.0,3.0,18.0,1.017128613898662,27.0
2016-11-09,15.199999809265137,790.0,6.0,3.0,18.0,1.017128613898662,27.0
2016-11-10,15.199999809265137,795.0,6.0,3.0,18.0,1.017128613898662,27.0
2016-11-11,14.949999809265137,797.5,6.0,3.0,18.0,1.017128613898662,27.0
2016-11-14,14.949999809265137,807.5,6.0,3.0,18.0,1.017128613898662,27.0
2016-11-15,14.899999618530272,845.510009765625,6.0,3.0,18.0,1.017128613898662,27.0
2016-11-16,15.050000190734863,855.0,6.0,3.0,18.0,1.017128613898662,27.0
2016-11-17,15.0,882.5,6.0,3.0,18.0,1.017128613898662,27.0
2016-11-18,15.199999809265137,865.0,6.0,3.0,18.0,1.017128613898662,27.0
2016-11-21,15.100000381469728,870.0,6.0,1.0,19.0,-0.4788165305706982,27.0
2016-11-22,15.300000190734863,880.0,6.0,1.0,19.0,-0.4788165305706982,27.0
2016-11-23,15.199999809265137,877.5,6.0,1.0,19.0,-0.4788165305706982,27.0
2016-11-25,15.350000381469728,870.010009765625,6.0,1.0,19.0,-0.4788165305706982,27.0
2016-11-28,15.0,865.0900268554688,6.0,1.0,20.0,-1.3319316886563044,27.0
2016-11-29,15.050000190734863,890.0,6.0,1.0,20.0,-1.3319316886563044,27.0
2016-11-30,14.949999809265137,883.5050048828125,6.0,1.0,20.0,-1.3319316886563044,27.0
2016-12-01,14.850000381469728,871.7550048828125,6.0,1.0,20.0,-1.3319316886563044,27.0
2016-12-02,14.649999618530272,877.0,6.0,1.0,20.0,-1.3319316886563044,27.0
2016-12-05,14.699999809265137,882.5050048828125,6.0,1.0,21.0,-0.7817603366217238,26.0
2016-12-06,14.600000381469728,888.5,6.0,1.0,21.0,-0.7817603366217238,26.0
2016-12-07,14.720000267028809,885.0,6.0,1.0,21.0,-0.7817603366217238,26.0
2016-12-08,15.100000381469728,872.3300170898438,6.0,1.0,21.0,-0.7817603366217238,26.0
2016-12-09,15.149999618530272,877.5,6.0,1.0,21.0,-0.7817603366217238,26.0
2016-12-12,15.199999809265137,871.0499877929688,6.0,3.0,24.0,1.362225357790768,26.0
2016-12-13,14.600000381469728,872.0700073242188,6.0,3.0,24.0,1.362225357790768,26.0
2016-12-14,14.699999809265137,880.0,6.0,3.0,27.0,1.036604417525897,26.0
2016-12-15,14.300000190734863,882.5,6.0,3.0,27.0,1.036604417525897,26.0
2016-12-16,14.399999618530272,890.0,6.0,3.0,27.0,1.036604417525897,26.0
2016-12-19,14.399999618530272,897.5,6.0,3.0,30.0,0.985749567794517,26.0
2016-12-20,14.399999618530272,907.5,6.0,3.0,30.0,0.985749567794517,26.0
2016-12-21,14.350000381469728,897.5,6.0,3.0,30.0,0.985749567794517,26.0
2016-12-22,14.199999809265137,922.0,6.0,3.0,30.0,0.985749567794517,26.0
2016-12-23,14.5,910.0,6.0,3.0,30.0,0.985749567794517,26.0
2016-12-27,14.550000190734863,910.0,6.0,3.0,33.0,0.4402797045355968,26.0
2016-12-28,14.649999618530272,915.0,6.0,3.0,33.0,0.4402797045355968,26.0
2016-12-29,14.350000381469728,912.5,6.0,3.0,33.0,0.4402797045355968,26.0
2016-12-30,14.25,912.5,6.0,3.0,33.0,0.4402797045355968,26.0
2017-01-03,14.699999809265137,912.5,6.0,3.0,39.0,0.8798061292585686,33.0
2017-01-04,15.449999809265137,897.5,6.0,3.0,39.0,0.8798061292585686,33.0
2017-01-05,15.800000190734863,896.989990234375,6.0,3.0,39.0,0.8798061292585686,33.0
2017-01-06,15.800000190734863,867.5,6.0,3.0,39.0,0.8798061292585686,33.0
2017-01-09,15.899999618530272,877.0599975585938,6.0,3.0,39.0,0.8798061292585686,33.0
2017-01-10,15.75,872.0700073242188,6.0,3.0,39.0,0.8798061292585686,33.0
2017-01-11,15.850000381469728,850.0,6.0,3.0,39.0,0.8798061292585686,33.0
2017-01-12,15.75,830.0,6.0,3.0,39.0,0.8798061292585686,33.0
2017-01-13,15.949999809265137,832.5,6.0,3.0,39.0,0.8798061292585686,33.0
2017-01-17,15.75,802.5,6.0,1.0,40.0,-0.7371935574647006,33.0
2017-01-18,15.800000190734863,814.0,6.0,1.0,40.0,-0.7371935574647006,33.0
2017-01-19,15.850000381469728,777.5050048828125,6.0,1.0,40.0,-0.7371935574647006,33.0
2017-01-20,15.850000381469728,770.5800170898438,6.0,1.0,40.0,-0.7371935574647006,33.0
2017-01-23,15.800000190734863,761.0,6.0,1.0,41.0,-1.0523521580071271,33.0
2017-01-24,15.850000381469728,739.989990234375,6.0,1.0,41.0,-1.0523521580071271,33.0
2017-01-25,15.800000190734863,735.0,6.0,1.0,41.0,-1.0523521580071271,33.0
2017-01-26,15.899999618530272,721.0399780273438,6.0,1.0,41.0,-1.0523521580071271,33.0
2017-01-27,15.899999618530272,701.469970703125,6.0,1.0,41.0,-1.0523521580071271,33.0
2017-01-30,15.550000190734863,696.9949951171875,6.0,1.0,41.0,-1.0523521580071271,33.0
2017-01-31,15.25,691.3099975585938,6.0,1.0,41.0,-1.0523521580071271,33.0
2017-02-01,15.600000381469728,715.0,6.0,1.0,42.0,-1.568932038834952,34.0
2017-02-02,15.100000381469728,725.0,6.0,1.0,42.0,-1.568932038834952,34.0
2017-02-03,15.0,760.4400024414062,6.0,1.0,42.0,-1.568932038834952,34.0
2017-02-06,15.0,810.0,6.0,3.0,45.0,1.065688281699921,34.0
2017-02-07,15.100000381469728,802.0,6.0,3.0,45.0,1.065688281699921,34.0
2017-02-08,15.149999618530272,807.6599731445312,6.0,3.0,45.0,1.065688281699921,34.0
2017-02-09,15.149999618530272,830.0,6.0,3.0,45.0,1.065688281699921,34.0
2017-02-10,15.25,820.0,6.0,3.0,45.0,1.065688281699921,34.0
2017-02-13,15.800000190734863,812.0,6.0,3.0,48.0,0.5342215219256907,34.0
2017-02-14,15.600000381469728,815.0,6.0,3.0,48.0,0.5342215219256907,34.0
2017-02-15,16.899999618530273,820.0050048828125,6.0,3.0,48.0,0.5342215219256907,34.0
2017-02-16,17.350000381469727,774.4500122070312,6.0,3.0,48.0,0.5342215219256907,34.0
2017-02-17,16.950000762939453,795.0,6.0,3.0,48.0,0.5342215219256907,34.0
2017-02-21,16.950000762939453,791.5800170898438,6.0,3.0,48.0,0.5342215219256907,34.0
2017-02-22,17.049999237060547,776.489990234375,6.0,3.0,48.0,0.5342215219256907,34.0
2017-02-23,16.950000762939453,780.0,6.0,3.0,48.0,0.5342215219256907,34.0
2017-02-24,16.950000762939453,775.0,6.0,3.0,48.0,0.5342215219256907,34.0
2017-02-27,17.149999618530273,772.3200073242188,6.0,3.0,48.0,0.5342215219256907,34.0
2017-02-28,16.850000381469727,766.0,6.0,3.0,48.0,0.5342215219256907,34.0
2017-03-01,16.950000762939453,751.010009765625,6.0,3.0,48.0,0.5342215219256907,34.0
2017-03-02,16.899999618530273,748.0,6.0,3.0,48.0,0.5342215219256907,34.0
2017-03-03,16.600000381469727,739.0,6.0,3.0,48.0,0.5342215219256907,34.0
2017-03-06,16.450000762939453,730.0050048828125,6.0,1.0,49.0,-1.5054544854636416,26.0
2017-03-07,16.450000762939453,727.5050048828125,6.0,1.0,49.0,-1.5054544854636416,26.0
2017-03-08,16.700000762939453,710.0999755859375,6.0,1.0,49.0,-1.5054544854636416,26.0
2017-03-09,16.549999237060547,717.0,6.0,1.0,49.0,-1.5054544854636416,26.0
2017-03-10,16.549999237060547,757.489990234375,6.0,1.0,49.0,-1.5054544854636416,26.0
2017-03-13,16.549999237060547,762.5,6.0,1.0,49.0,-1.5054544854636416,26.0
2017-03-14,16.5,752.4949951171875,6.0,1.0,49.0,-1.5054544854636416,26.0
2017-03-15,16.450000762939453,752.4949951171875,6.0,1.0,49.0,-1.5054544854636416,26.0
2017-03-16,16.5,757.2750244140625,6.0,1.0,49.0,-1.5054544854636416,26.0
2017-03-17,16.649999618530273,777.5,6.0,1.0,49.0,-1.5054544854636416,26.0
2017-03-20,16.75,777.5050048828125,5.0,3.0,52.0,0.9952546852474772,26.0
2017-03-21,16.549999237060547,809.9949951171875,5.0,3.0,52.0,0.9952546852474772,26.0
2017-03-22,16.350000381469727,838.0,5.0,3.0,52.0,0.9952546852474772,26.0
2017-03-23,16.399999618530273,814.0,5.0,3.0,52.0,0.9952546852474772,26.0
2017-03-24,16.25,790.0,5.0,3.0,52.0,0.9952546852474772,26.0
2017-03-27,16.25,796.7899780273438,5.0,3.0,52.0,0.9952546852474772,26.0
2017-03-28,16.850000381469727,812.4949951171875,5.0,3.0,52.0,0.9952546852474772,26.0
2017-03-29,16.75,818.0,5.0,3.0,52.0,0.9952546852474772,26.0
2017-03-30,16.799999237060547,785.0,5.0,3.0,52.0,0.9952546852474772,26.0
2017-03-31,16.899999618530273,809.97998046875,5.0,3.0,52.0,0.9952546852474772,26.0
2017-04-03,16.950000762939453,793.989990234375,5.0,1.0,53.0,-1.3193814982671284,31.0
2017-04-04,16.950000762939453,808.0,5.0,1.0,54.0,-1.0674641861745444,31.0
2017-04-05,16.899999618530273,785.0,5.0,1.0,54.0,-1.0674641861745444,31.0
2017-04-06,16.799999237060547,787.5999755859375,5.0,1.0,54.0,-1.0674641861745444,31.0
2017-04-07,16.799999237060547,790.0,5.0,1.0,54.0,-1.0674641861745444,31.0
2017-04-10,16.899999618530273,789.9949951171875,5.0,3.0,57.0,0.6803351529770216,31.0
2017-04-11,16.950000762939453,777.5,5.0,3.0,57.0,0.6803351529770216,31.0
2017-04-12,16.799999237060547,761.3900146484375,5.0,3.0,57.0,0.6803351529770216,31.0
2017-04-13,16.850000381469727,770.0,5.0,3.0,57.0,0.6803351529770216,31.0
2017-04-17,16.799999237060547,770.0,5.0,3.0,60.0,1.6599771634199512,31.0
2017-04-18,16.5,773.7550048828125,5.0,3.0,60.0,1.6599771634199512,31.0
2017-04-19,16.350000381469727,770.0,5.0,3.0,60.0,1.6599771634199512,31.0
2017-04-20,16.5,755.0,5.0,3.0,60.0,1.6599771634199512,31.0
2017-04-21,16.399999618530273,750.0,5.0,3.0,60.0,1.6599771634199512,31.0
2017-04-24,16.049999237060547,739.9949951171875,5.0,3.0,63.0,1.079198560327741,31.0
2017-04-25,16.25,740.0,5.0,3.0,63.0,1.079198560327741,31.0
2017-04-26,16.399999618530273,750.0,5.0,3.0,63.0,1.079198560327741,31.0
2017-04-27,16.450000762939453,740.0,5.0,1.0,64.0,0.1064877508309738,31.0
2017-04-28,16.5,745.0,5.0,1.0,64.0,0.1064877508309738,31.0
2017-05-01,16.899999618530273,745.0,5.0,1.0,65.0,-1.2785758242563712,31.0
2017-05-02,16.25,715.0,5.0,1.0,65.0,-1.2785758242563712,31.0
2017-05-03,16.299999237060547,735.02001953125,5.0,1.0,65.0,-1.2785758242563712,31.0
2017-05-04,16.350000381469727,720.0,5.0,1.0,65.0,-1.2785758242563712,31.0
2017-05-05,16.350000381469727,739.9949951171875,5.0,1.0,65.0,-1.2785758242563712,31.0
2017-05-08,16.549999237060547,747.5,5.0,0.0,65.0,-1.0646532562791733,34.0
2017-05-09,16.799999237060547,757.5,5.0,0.0,65.0,-1.0646532562791733,34.0
2017-05-10,16.450000762939453,768.0,5.0,0.0,65.0,-1.0646532562791733,34.0
2017-05-11,16.450000762939453,762.4849853515625,5.0,0.0,65.0,-1.0646532562791733,34.0
2017-05-12,16.299999237060547,764.9949951171875,5.0,0.0,65.0,-1.0646532562791733,34.0
2017-05-15,16.350000381469727,774.9949951171875,6.0,0.0,65.0,-0.7323665128543176,34.0
2017-05-16,16.25,765.0,6.0,0.0,65.0,-0.7323665128543176,34.0
2017-05-17,16.450000762939453,787.4949951171875,6.0,1.0,66.0,-0.1859958058581716,34.0
2017-05-18,16.25,784.9949951171875,6.0,1.0,66.0,-0.1859958058581716,34.0
2017-05-19,16.549999237060547,790.52001953125,6.0,1.0,66.0,-0.1859958058581716,34.0
2017-05-22,16.75,797.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-05-23,16.899999618530273,794.4949951171875,6.0,3.0,69.0,1.4582235569394033,34.0
2017-05-24,17.350000381469727,791.9949951171875,6.0,3.0,69.0,1.4582235569394033,34.0
2017-05-25,17.799999237060547,791.9949951171875,6.0,3.0,69.0,1.4582235569394033,34.0
2017-05-26,17.299999237060547,787.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-05-30,16.899999618530273,787.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-05-31,16.450000762939453,787.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-01,17.0,790.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-02,16.950000762939453,784.9949951171875,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-05,16.850000381469727,784.9849853515625,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-06,16.700000762939453,785.4949951171875,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-07,16.399999618530273,795.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-08,16.350000381469727,802.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-09,16.649999618530273,800.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-12,16.25,787.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-13,16.299999237060547,785.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-14,16.25,760.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-15,16.450000762939453,765.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-16,16.450000762939453,767.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-19,16.350000381469727,775.010009765625,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-20,16.200000762939453,770.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-21,16.299999237060547,730.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-22,16.299999237060547,730.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-23,16.399999618530273,742.4949951171875,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-26,16.350000381469727,735.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-27,16.100000381469727,730.2999267578125,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-28,16.149999618530273,735.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-29,16.299999237060547,746.4949951171875,6.0,3.0,69.0,1.4582235569394033,34.0
2017-06-30,16.25,743.9949951171875,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-03,16.1299991607666,758.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-05,16.049999237060547,767.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-06,16.0,776.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-07,16.049999237060547,766.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-10,16.149999618530273,772.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-11,16.149999618530273,782.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-12,16.110000610351562,776.25,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-13,16.149999618530273,778.75,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-14,16.600000381469727,778.75,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-17,16.75,776.25,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-18,17.049999237060547,777.75,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-19,17.200000762939453,778.75,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-20,17.25,780.25,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-21,17.299999237060547,792.5549926757812,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-24,17.200000762939453,800.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-25,17.049999237060547,787.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-26,17.200000762939453,787.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-27,17.149999618530273,797.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-28,17.149999618530273,795.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-07-31,17.149999618530273,805.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-08-01,17.149999618530273,810.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-08-02,17.149999618530273,832.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-08-03,17.049999237060547,852.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-08-04,17.100000381469727,852.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-08-07,17.549999237060547,850.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-08-08,17.350000381469727,860.0,6.0,3.0,69.0,1.4582235569394033,34.0
2017-08-09,17.149999618530273,869.989990234375,6.0,3.0,69.0,1.4582235569394033,34.0
2017-08-10,17.25,857.5,6.0,3.0,69.0,1.4582235569394033,34.0
2017-08-11,16.75,841.5399780273438,6.0,3.0,69.0,1.4582235569394033,34.0
2017-08-14,16.799999237060547,847.5,1.0,3.0,3.0,0.5839252002296034,42.0
2017-08-15,16.399999618530273,842.5,1.0,3.0,3.0,0.5839252002296034,42.0
2017-08-16,16.75,850.0,1.0,3.0,3.0,0.5839252002296034,42.0
2017-08-17,16.549999237060547,832.5,1.0,3.0,3.0,0.5839252002296034,42.0
2017-08-18,16.350000381469727,825.0,1.0,3.0,3.0,0.5839252002296034,42.0
2017-08-21,16.450000762939453,828.5,1.0,3.0,6.0,0.6260891526707915,42.0
2017-08-22,16.5,840.0,1.0,3.0,6.0,0.6260891526707915,42.0
2017-08-23,16.450000762939453,843.5,1.0,3.0,6.0,0.6260891526707915,42.0
2017-08-24,16.450000762939453,849.0,1.0,3.0,6.0,0.6260891526707915,42.0
2017-08-25,16.549999237060547,852.5,1.0,3.0,6.0,0.6260891526707915,42.0
2017-08-28,16.549999237060547,852.5,1.0,3.0,9.0,0.6119739376306188,42.0
2017-08-29,16.450000762939453,845.0,1.0,3.0,9.0,0.6119739376306188,42.0
2017-08-30,16.549999237060547,842.5,1.0,3.0,9.0,0.6119739376306188,42.0
2017-08-31,16.5,839.5,1.0,3.0,9.0,0.6119739376306188,42.0
2017-09-01,17.100000381469727,827.5,1.0,3.0,9.0,0.6119739376306188,42.0
2017-09-05,16.649999618530273,807.5,1.0,3.0,9.0,0.6119739376306188,42.0
2017-09-06,16.850000381469727,802.989990234375,1.0,3.0,9.0,0.6119739376306188,42.0
2017-09-07,16.700000762939453,807.5,1.0,3.0,9.0,0.6119739376306188,42.0
2017-09-08,16.700000762939453,822.5,1.0,3.0,9.0,0.6119739376306188,42.0
2017-09-11,16.700000762939453,835.0,1.0,1.0,10.0,-1.1636447706277613,31.0
2017-09-12,16.75,832.5,1.0,1.0,10.0,-1.1636447706277613,31.0
2017-09-13,16.899999618530273,832.5,1.0,1.0,10.0,-1.1636447706277613,31.0
2017-09-14,16.75,825.0,1.0,1.0,10.0,-1.1636447706277613,31.0
2017-09-15,16.899999618530273,855.0,1.0,1.0,10.0,-1.1636447706277613,31.0
2017-09-18,16.899999618530273,838.0,2.0,3.0,13.0,0.6497423957784192,31.0
2017-09-19,16.850000381469727,841.5,2.0,3.0,13.0,0.6497423957784192,31.0
2017-09-20,17.100000381469727,834.0,2.0,3.0,13.0,0.6497423957784192,31.0
2017-09-21,17.450000762939453,830.0,2.0,3.0,13.0,0.6497423957784192,31.0
2017-09-22,17.299999237060547,840.0,2.0,3.0,13.0,0.6497423957784192,31.0
2017-09-25,17.5,836.5,2.0,3.0,16.0,1.14031201676508,31.0
2017-09-26,17.649999618530273,820.010009765625,2.0,3.0,16.0,1.14031201676508,31.0
2017-09-27,17.700000762939453,842.0,2.0,3.0,16.0,1.14031201676508,31.0
2017-09-28,17.700000762939453,837.5,2.0,3.0,16.0,1.14031201676508,31.0
2017-09-29,18.0,842.5,2.0,3.0,16.0,1.14031201676508,31.0
2017-10-02,17.799999237060547,854.989990234375,2.0,3.0,19.0,0.4242424242424243,31.0
2017-10-03,18.25,860.0,2.0,3.0,19.0,0.4242424242424243,31.0
2017-10-04,18.200000762939453,835.780029296875,2.0,3.0,19.0,0.4242424242424243,31.0
2017-10-05,18.100000381469727,874.989990234375,2.0,3.0,19.0,0.4242424242424243,31.0
2017-10-06,18.25,873.989990234375,2.0,3.0,19.0,0.4242424242424243,31.0
2017-10-09,18.0,847.5,2.0,3.0,19.0,0.4242424242424243,31.0
2017-10-10,18.25,855.0,2.0,3.0,19.0,0.4242424242424243,31.0
2017-10-11,18.299999237060547,840.9500122070312,2.0,3.0,19.0,0.4242424242424243,31.0
2017-10-12,18.25,850.0,2.0,3.0,19.0,0.4242424242424243,31.0
2017-10-13,18.25,847.5,2.0,3.0,19.0,0.4242424242424243,31.0
2017-10-16,18.200000762939453,848.989990234375,2.0,1.0,20.0,-0.3380789331411065,28.0
2017-10-17,18.200000762939453,847.5,2.0,1.0,20.0,-0.3380789331411065,28.0
2017-10-18,18.25,847.5,2.0,1.0,20.0,-0.3380789331411065,28.0
2017-10-19,18.200000762939453,847.5,2.0,1.0,20.0,-0.3380789331411065,28.0
2017-10-20,18.25,840.0,2.0,1.0,20.0,-0.3380789331411065,28.0
2017-10-23,18.200000762939453,847.5,2.0,0.0,20.0,-2.298821117375705,28.0
2017-10-24,18.299999237060547,847.5,2.0,0.0,20.0,-2.298821117375705,28.0
2017-10-25,18.25,847.5,2.0,0.0,20.0,-2.298821117375705,28.0
2017-10-26,18.299999237060547,845.0,2.0,0.0,20.0,-2.298821117375705,28.0
2017-10-27,18.299999237060547,830.0,2.0,0.0,20.0,-2.298821117375705,28.0
2017-10-30,18.0,837.5,2.0,3.0,23.0,1.3140424303651324,28.0
2017-10-31,17.950000762939453,820.0,2.0,3.0,23.0,1.3140424303651324,28.0
2017-11-01,18.049999237060547,815.0,2.0,3.0,23.0,1.3140424303651324,28.0
2017-11-02,18.350000381469727,837.5,2.0,3.0,23.0,1.3140424303651324,28.0
2017-11-03,18.25,837.5,2.0,3.0,23.0,1.3140424303651324,28.0
2017-11-06,18.549999237060547,830.0,2.0,0.0,23.0,-1.246133174537737,23.0
2017-11-07,18.5,830.0,2.0,0.0,23.0,-1.246133174537737,23.0
2017-11-08,18.5,827.5,2.0,0.0,23.0,-1.246133174537737,23.0
2017-11-09,18.700000762939453,800.0,2.0,0.0,23.0,-1.246133174537737,23.0
